EnhID,Enh.chr,Enh.start,Enh.end,Int.start,Int_end,gene symbol,Interaction,Pvalue,
22308,1,111535000,111540000,121480000,121485000,CATG00000073777.1,29,24.147612,
22308,1,111535000,111540000,121485000,121490000,CATG00000015649.1,45,38.13106,
22308,1,111535000,111540000,121485000,121490000,CATG00000073777.1,45,38.13106,
22309,1,111540000,111545000,121480000,121485000,CATG00000015649.1,27,22.394816,
22309,1,111540000,111545000,121480000,121485000,CATG00000073777.1,27,22.394816,
22309,1,111540000,111545000,121485000,121490000,CATG00000015649.1,45,38.846007,
22309,1,111540000,111545000,121485000,121490000,CATG00000073777.1,45,38.846007,
22310,1,111545000,111550000,121480000,121485000,CATG00000015649.1,28,23.212187,
22310,1,111545000,111550000,121480000,121485000,CATG00000073777.1,28,23.212187,
22310,1,111545000,111550000,121485000,121490000,CATG00000015649.1,54,48.285465,
22310,1,111545000,111550000,121485000,121490000,CATG00000073777.1,54,48.285465,
22311,1,111550000,111555000,121480000,121485000,CATG00000015649.1,37,33.711247,
22311,1,111550000,111555000,121480000,121485000,CATG00000073777.1,37,33.711247,
22311,1,111550000,111555000,121485000,121490000,CATG00000015649.1,61,56.644362,
22311,1,111550000,111555000,121485000,121490000,CATG00000073777.1,61,56.644362,
22312,1,111555000,111560000,121480000,121485000,CATG00000015649.1,24,18.952844,
22312,1,111555000,111560000,121480000,121485000,CATG00000073777.1,24,18.952844,
22312,1,111555000,111560000,121485000,121490000,CATG00000015649.1,51,45.129802,
22312,1,111555000,111560000,121485000,121490000,CATG00000073777.1,51,45.129802,
22313,1,111560000,111565000,121480000,121485000,CATG00000015649.1,26,21.162801,
22313,1,111560000,111565000,121480000,121485000,CATG00000073777.1,26,21.162801,
22313,1,111560000,111565000,121485000,121490000,CATG00000015649.1,52,46.338861,
22313,1,111560000,111565000,121485000,121490000,CATG00000073777.1,52,46.338861,
22314,1,111565000,111570000,121480000,121485000,CATG00000015649.1,36,32.114893,
22314,1,111565000,111570000,121480000,121485000,CATG00000073777.1,36,32.114893,
22314,1,111565000,111570000,121485000,121490000,CATG00000015649.1,63,58.177999,
22314,1,111565000,111570000,121485000,121490000,CATG00000073777.1,63,58.177999,
22315,1,111570000,111575000,121480000,121485000,CATG00000015649.1,35,30.661786,
22315,1,111570000,111575000,121480000,121485000,CATG00000073777.1,35,30.661786,
22315,1,111570000,111575000,121485000,121490000,CATG00000015649.1,53,46.548182,
22315,1,111570000,111575000,121485000,121490000,CATG00000073777.1,53,46.548182,
22316,1,111575000,111580000,121480000,121485000,CATG00000015649.1,25,19.787126,
22316,1,111575000,111580000,121480000,121485000,CATG00000073777.1,25,19.787126,
22316,1,111575000,111580000,121485000,121490000,CATG00000015649.1,63,57.986885,
22316,1,111575000,111580000,121485000,121490000,CATG00000073777.1,63,57.986885,
22317,1,111580000,111585000,121480000,121485000,CATG00000015649.1,30,26.212229,
22317,1,111580000,111585000,121480000,121485000,CATG00000073777.1,30,26.212229,
22317,1,111580000,111585000,121485000,121490000,CATG00000015649.1,41,35.109127,
22317,1,111580000,111585000,121485000,121490000,CATG00000073777.1,41,35.109127,
22318,1,111585000,111590000,121480000,121485000,CATG00000015649.1,42,39.885185,
22318,1,111585000,111590000,121480000,121485000,CATG00000073777.1,42,39.885185,
22318,1,111585000,111590000,121485000,121490000,CATG00000015649.1,48,42.386014,
22318,1,111585000,111590000,121485000,121490000,CATG00000073777.1,48,42.386014,
22319,1,111590000,111595000,121480000,121485000,CATG00000015649.1,30,25.472136,
22319,1,111590000,111595000,121480000,121485000,CATG00000073777.1,30,25.472136,
22319,1,111590000,111595000,121485000,121490000,CATG00000015649.1,53,47.248314,
22319,1,111590000,111595000,121485000,121490000,CATG00000073777.1,53,47.248314,
22320,1,111595000,111600000,121480000,121485000,CATG00000015649.1,39,35.949956,
22320,1,111595000,111600000,121480000,121485000,CATG00000073777.1,39,35.949956,
22320,1,111595000,111600000,121485000,121490000,CATG00000015649.1,58,53.099184,
22320,1,111595000,111600000,121485000,121490000,CATG00000073777.1,58,53.099184,
22321,1,111600000,111605000,121480000,121485000,CATG00000015649.1,26,22.287364,
22321,1,111600000,111605000,121480000,121485000,CATG00000073777.1,26,22.287364,
22321,1,111600000,111605000,121485000,121490000,CATG00000015649.1,41,36.019604,
22321,1,111600000,111605000,121485000,121490000,CATG00000073777.1,41,36.019604,
22322,1,111605000,111610000,121480000,121485000,CATG00000015649.1,33,29.017227,
22322,1,111605000,111610000,121480000,121485000,CATG00000073777.1,33,29.017227,
22322,1,111605000,111610000,121485000,121490000,CATG00000015649.1,41,34.325263,
22322,1,111605000,111610000,121485000,121490000,CATG00000073777.1,41,34.325263,
22323,1,111610000,111615000,121480000,121485000,CATG00000015649.1,31,27.174031,
22323,1,111610000,111615000,121480000,121485000,CATG00000073777.1,31,27.174031,
22323,1,111610000,111615000,121485000,121490000,CATG00000015649.1,45,39.270145,
22323,1,111610000,111615000,121485000,121490000,CATG00000073777.1,45,39.270145,
22324,1,111615000,111620000,121480000,121485000,CATG00000015649.1,24,19.274699,
22324,1,111615000,111620000,121480000,121485000,CATG00000073777.1,24,19.274699,
22324,1,111615000,111620000,121485000,121490000,CATG00000015649.1,44,38.031478,
22324,1,111615000,111620000,121485000,121490000,CATG00000073777.1,44,38.031478,
22325,1,111620000,111625000,121480000,121485000,CATG00000015649.1,29,24.615101,
22325,1,111620000,111625000,121480000,121485000,CATG00000073777.1,29,24.615101,
22325,1,111620000,111625000,121485000,121490000,CATG00000015649.1,42,35.565385,
22325,1,111620000,111625000,121485000,121490000,CATG00000073777.1,42,35.565385,
22326,1,111625000,111630000,121480000,121485000,CATG00000015649.1,32,27.86521,
22326,1,111625000,111630000,121480000,121485000,CATG00000073777.1,32,27.86521,
22326,1,111625000,111630000,121485000,121490000,CATG00000015649.1,52,46.369214,
22326,1,111625000,111630000,121485000,121490000,CATG00000073777.1,52,46.369214,
22327,1,111630000,111635000,121480000,121485000,CATG00000015649.1,28,23.291242,
22327,1,111630000,111635000,121480000,121485000,CATG00000073777.1,28,23.291242,
22327,1,111630000,111635000,121485000,121490000,CATG00000015649.1,43,36.341593,
22327,1,111630000,111635000,121485000,121490000,CATG00000073777.1,43,36.341593,
22328,1,111635000,111640000,121485000,121490000,CATG00000015649.1,49,42.90379,
22328,1,111635000,111640000,121485000,121490000,CATG00000073777.1,49,42.90379,
22329,1,111640000,111645000,121480000,121485000,CATG00000015649.1,21,15.627178,
22329,1,111640000,111645000,121480000,121485000,CATG00000073777.1,21,15.627178,
22329,1,111640000,111645000,121485000,121490000,CATG00000015649.1,46,39.272122,
22329,1,111640000,111645000,121485000,121490000,CATG00000073777.1,46,39.272122,
22330,1,111645000,111650000,121480000,121485000,CATG00000015649.1,29,24.385053,
22330,1,111645000,111650000,121480000,121485000,CATG00000073777.1,29,24.385053,
22330,1,111645000,111650000,121485000,121490000,CATG00000015649.1,39,32.026797,
22330,1,111645000,111650000,121485000,121490000,CATG00000073777.1,39,32.026797,
22331,1,111650000,111655000,121485000,121490000,CATG00000015649.1,36,28.894211,
22331,1,111650000,111655000,121485000,121490000,CATG00000073777.1,36,28.894211,
22332,1,111655000,111660000,121480000,121485000,CATG00000015649.1,27,22.131799,
22332,1,111655000,111660000,121480000,121485000,CATG00000073777.1,27,22.131799,
22332,1,111655000,111660000,121485000,121490000,CATG00000015649.1,22,14.734036,
22332,1,111655000,111660000,121485000,121490000,CATG00000073777.1,22,14.734036,
22333,1,111660000,111665000,121480000,121485000,CATG00000015649.1,33,28.831562,
22333,1,111660000,111665000,121480000,121485000,CATG00000073777.1,33,28.831562,
22333,1,111660000,111665000,121485000,121490000,CATG00000015649.1,34,26.707886,
22333,1,111660000,111665000,121485000,121490000,CATG00000073777.1,34,26.707886,
22334,1,111665000,111670000,121480000,121485000,CATG00000015649.1,18,12.505383,
22334,1,111665000,111670000,121480000,121485000,CATG00000073777.1,18,12.505383,
22334,1,111665000,111670000,121485000,121490000,CATG00000015649.1,29,21.294958,
22334,1,111665000,111670000,121485000,121490000,CATG00000073777.1,29,21.294958,
22335,1,111670000,111675000,121485000,121490000,CATG00000015649.1,37,29.801108,
22335,1,111670000,111675000,121485000,121490000,CATG00000073777.1,37,29.801108,
22336,1,111675000,111680000,121485000,121490000,CATG00000015649.1,29,21.655602,
22336,1,111675000,111680000,121485000,121490000,CATG00000073777.1,29,21.655602,
22337,1,111680000,111685000,121480000,121485000,CATG00000015649.1,24,18.2623,
22337,1,111680000,111685000,121480000,121485000,CATG00000073777.1,24,18.2623,
22337,1,111680000,111685000,121485000,121490000,CATG00000015649.1,37,28.901061,
22337,1,111680000,111685000,121485000,121490000,CATG00000073777.1,37,28.901061,
22338,1,111685000,111690000,121485000,121490000,CATG00000015649.1,31,23.200913,
22338,1,111685000,111690000,121485000,121490000,CATG00000073777.1,31,23.200913,
22339,1,111690000,111695000,121480000,121485000,CATG00000015649.1,19,13.566263,
22339,1,111690000,111695000,121480000,121485000,CATG00000073777.1,19,13.566263,
22339,1,111690000,111695000,121485000,121490000,CATG00000015649.1,32,24.433273,
22339,1,111690000,111695000,121485000,121490000,CATG00000073777.1,32,24.433273,
22340,1,111695000,111700000,121485000,121490000,CATG00000015649.1,39,31.705282,
22340,1,111695000,111700000,121485000,121490000,CATG00000073777.1,39,31.705282,
22341,1,111700000,111705000,121485000,121490000,CATG00000015649.1,28,20.799545,
22341,1,111700000,111705000,121485000,121490000,CATG00000073777.1,28,20.799545,
22342,1,111705000,111710000,121480000,121485000,CATG00000015649.1,28,23.098244,
22342,1,111705000,111710000,121480000,121485000,CATG00000073777.1,28,23.098244,
22342,1,111705000,111710000,121485000,121490000,CATG00000015649.1,24,16.539823,
22342,1,111705000,111710000,121485000,121490000,CATG00000073777.1,24,16.539823,
22343,1,111710000,111715000,121480000,121485000,CATG00000015649.1,18,12.63925,
22343,1,111710000,111715000,121480000,121485000,CATG00000073777.1,18,12.63925,
22343,1,111710000,111715000,121485000,121490000,CATG00000015649.1,31,23.530832,
22343,1,111710000,111715000,121485000,121490000,CATG00000073777.1,31,23.530832,
22344,1,111715000,111720000,121485000,121490000,CATG00000015649.1,35,27.390179,
22344,1,111715000,111720000,121485000,121490000,CATG00000073777.1,35,27.390179,
22345,1,111720000,111725000,121480000,121485000,CATG00000015649.1,25,19.781344,
22345,1,111720000,111725000,121480000,121485000,CATG00000073777.1,25,19.781344,
22345,1,111720000,111725000,121485000,121490000,CATG00000015649.1,38,30.635695,
22345,1,111720000,111725000,121485000,121490000,CATG00000073777.1,38,30.635695,
22345,1,111720000,111725000,111810000,111815000,,1,0.034089,
22346,1,111725000,111730000,121480000,121485000,CATG00000015649.1,26,20.627388,
22346,1,111725000,111730000,121480000,121485000,CATG00000073777.1,26,20.627388,
22346,1,111725000,111730000,121485000,121490000,CATG00000015649.1,31,23.138863,
22346,1,111725000,111730000,121485000,121490000,CATG00000073777.1,31,23.138863,
22347,1,111730000,111735000,121480000,121485000,CATG00000015649.1,19,13.376382,
22347,1,111730000,111735000,121480000,121485000,CATG00000073777.1,19,13.376382,
22347,1,111730000,111735000,121485000,121490000,CATG00000015649.1,43,35.537037,
22347,1,111730000,111735000,121485000,121490000,CATG00000073777.1,43,35.537037,
22348,1,111735000,111740000,121480000,121485000,CATG00000015649.1,25,19.364686,
22348,1,111735000,111740000,121480000,121485000,CATG00000073777.1,25,19.364686,
22348,1,111735000,111740000,121485000,121490000,CATG00000015649.1,31,22.902188,
22348,1,111735000,111740000,121485000,121490000,CATG00000073777.1,31,22.902188,
22349,1,111740000,111745000,121480000,121485000,CATG00000015649.1,21,15.267221,
22349,1,111740000,111745000,121480000,121485000,CATG00000073777.1,21,15.267221,
22349,1,111740000,111745000,121485000,121490000,CATG00000015649.1,43,35.297325,
22349,1,111740000,111745000,121485000,121490000,CATG00000073777.1,43,35.297325,
22350,1,111745000,111750000,121480000,121485000,CATG00000015649.1,19,13.360221,
22350,1,111745000,111750000,121480000,121485000,CATG00000073777.1,19,13.360221,
22350,1,111745000,111750000,121485000,121490000,CATG00000015649.1,37,29.20559,
22350,1,111745000,111750000,121485000,121490000,CATG00000073777.1,37,29.20559,
22351,1,111750000,111755000,121480000,121485000,CATG00000015649.1,28,22.605956,
22351,1,111750000,111755000,121480000,121485000,CATG00000073777.1,28,22.605956,
22351,1,111750000,111755000,121485000,121490000,CATG00000015649.1,40,32.162196,
22351,1,111750000,111755000,121485000,121490000,CATG00000073777.1,40,32.162196,
22352,1,111755000,111760000,121485000,121490000,CATG00000015649.1,38,30.592619,
22352,1,111755000,111760000,121485000,121490000,CATG00000073777.1,38,30.592619,
22353,1,111760000,111765000,121480000,121485000,CATG00000015649.1,25,19.626687,
22353,1,111760000,111765000,121480000,121485000,CATG00000073777.1,25,19.626687,
22353,1,111760000,111765000,121485000,121490000,CATG00000015649.1,34,26.264153,
22353,1,111760000,111765000,121485000,121490000,CATG00000073777.1,34,26.264153,
22354,1,111765000,111770000,121485000,121490000,CATG00000015649.1,41,33.782311,
22354,1,111765000,111770000,121485000,121490000,CATG00000073777.1,41,33.782311,
22355,1,111770000,111775000,121480000,121485000,CATG00000015649.1,21,15.588283,
22355,1,111770000,111775000,121480000,121485000,CATG00000073777.1,21,15.588283,
22355,1,111770000,111775000,121485000,121490000,CATG00000015649.1,36,28.547682,
22355,1,111770000,111775000,121485000,121490000,CATG00000073777.1,36,28.547682,
22356,1,111775000,111780000,121480000,121485000,CATG00000015649.1,18,12.594894,
22356,1,111775000,111780000,121480000,121485000,CATG00000073777.1,18,12.594894,
22356,1,111775000,111780000,121485000,121490000,CATG00000015649.1,41,33.885489,
22356,1,111775000,111780000,121485000,121490000,CATG00000073777.1,41,33.885489,
22357,1,111780000,111785000,121480000,121485000,CATG00000015649.1,36,31.475554,
22357,1,111780000,111785000,121480000,121485000,CATG00000073777.1,36,31.475554,
22357,1,111780000,111785000,121485000,121490000,CATG00000015649.1,48,40.681538,
22357,1,111780000,111785000,121485000,121490000,CATG00000073777.1,48,40.681538,
22358,1,111785000,111790000,121480000,121485000,CATG00000015649.1,25,19.551138,
22358,1,111785000,111790000,121480000,121485000,CATG00000073777.1,25,19.551138,
22358,1,111785000,111790000,121485000,121490000,CATG00000015649.1,44,36.621562,
22358,1,111785000,111790000,121485000,121490000,CATG00000073777.1,44,36.621562,
22359,1,111790000,111795000,121480000,121485000,CATG00000015649.1,22,16.325352,
22359,1,111790000,111795000,121480000,121485000,CATG00000073777.1,22,16.325352,
22359,1,111790000,111795000,121485000,121490000,CATG00000015649.1,40,32.221213,
22359,1,111790000,111795000,121485000,121490000,CATG00000073777.1,40,32.221213,
22360,1,111795000,111800000,121480000,121485000,CATG00000015649.1,28,22.750783,
22360,1,111795000,111800000,121480000,121485000,CATG00000073777.1,28,22.750783,
22360,1,111795000,111800000,121485000,121490000,CATG00000015649.1,44,36.595327,
22360,1,111795000,111800000,121485000,121490000,CATG00000073777.1,44,36.595327,
22361,1,111800000,111805000,121480000,121485000,CATG00000015649.1,26,21.06331,
22361,1,111800000,111805000,121480000,121485000,CATG00000073777.1,26,21.06331,
22361,1,111800000,111805000,121485000,121490000,CATG00000015649.1,43,36.284754,
22361,1,111800000,111805000,121485000,121490000,CATG00000073777.1,43,36.284754,
22362,1,111805000,111810000,121480000,121485000,CATG00000015649.1,25,19.782931,
22362,1,111805000,111810000,121480000,121485000,CATG00000073777.1,25,19.782931,
22362,1,111805000,111810000,121485000,121490000,CATG00000015649.1,42,34.879249,
22362,1,111805000,111810000,121485000,121490000,CATG00000073777.1,42,34.879249,
22363,1,111810000,111815000,121480000,121485000,CATG00000015649.1,31,26.379238,
22363,1,111810000,111815000,121480000,121485000,CATG00000073777.1,31,26.379238,
22363,1,111810000,111815000,121485000,121490000,CATG00000015649.1,40,32.792385,
22363,1,111810000,111815000,121485000,121490000,CATG00000073777.1,40,32.792385,
22363,1,111810000,111815000,111720000,111725000,RP5-1180E21.4,1,0.034089,
22364,1,111815000,111820000,121480000,121485000,CATG00000015649.1,28,23.110327,
22364,1,111815000,111820000,121480000,121485000,CATG00000073777.1,28,23.110327,
22364,1,111815000,111820000,121485000,121490000,CATG00000015649.1,48,41.489354,
22364,1,111815000,111820000,121485000,121490000,CATG00000073777.1,48,41.489354,
22365,1,111820000,111825000,121480000,121485000,CATG00000015649.1,30,25.138185,
22365,1,111820000,111825000,121480000,121485000,CATG00000073777.1,30,25.138185,
22365,1,111820000,111825000,121485000,121490000,CATG00000015649.1,60,54.423492,
22365,1,111820000,111825000,121485000,121490000,CATG00000073777.1,60,54.423492,
22366,1,111825000,111830000,121480000,121485000,CATG00000015649.1,34,29.454538,
22366,1,111825000,111830000,121480000,121485000,CATG00000073777.1,34,29.454538,
22366,1,111825000,111830000,121485000,121490000,CATG00000015649.1,59,53.043211,
22366,1,111825000,111830000,121485000,121490000,CATG00000073777.1,59,53.043211,
22367,1,111830000,111835000,121480000,121485000,CATG00000015649.1,27,22.082566,
22367,1,111830000,111835000,121480000,121485000,CATG00000073777.1,27,22.082566,
22367,1,111830000,111835000,121485000,121490000,CATG00000015649.1,30,22.542792,
22367,1,111830000,111835000,121485000,121490000,CATG00000073777.1,30,22.542792,
22368,1,111835000,111840000,121480000,121485000,CATG00000015649.1,30,25.319657,
22368,1,111835000,111840000,121480000,121485000,CATG00000073777.1,30,25.319657,
22368,1,111835000,111840000,121485000,121490000,CATG00000015649.1,48,41.488735,
22368,1,111835000,111840000,121485000,121490000,CATG00000073777.1,48,41.488735,
22369,1,111840000,111845000,121480000,121485000,CATG00000015649.1,25,20.079725,
22369,1,111840000,111845000,121480000,121485000,CATG00000073777.1,25,20.079725,
22369,1,111840000,111845000,121485000,121490000,CATG00000015649.1,39,32.144878,
22369,1,111840000,111845000,121485000,121490000,CATG00000073777.1,39,32.144878,
22370,1,111845000,111850000,121480000,121485000,CATG00000015649.1,34,30.139939,
22370,1,111845000,111850000,121480000,121485000,CATG00000073777.1,34,30.139939,
22370,1,111845000,111850000,121485000,121490000,CATG00000015649.1,39,32.154169,
22370,1,111845000,111850000,121485000,121490000,CATG00000073777.1,39,32.154169,
22371,1,111850000,111855000,121480000,121485000,CATG00000015649.1,24,18.450209,
22371,1,111850000,111855000,121480000,121485000,CATG00000073777.1,24,18.450209,
22371,1,111850000,111855000,121485000,121490000,CATG00000015649.1,61,55.046327,
22371,1,111850000,111855000,121485000,121490000,CATG00000073777.1,61,55.046327,
22372,1,111855000,111860000,121480000,121485000,CATG00000015649.1,31,26.028228,
22372,1,111855000,111860000,121480000,121485000,CATG00000073777.1,31,26.028228,
22372,1,111855000,111860000,121485000,121490000,CATG00000015649.1,45,37.653638,
22372,1,111855000,111860000,121485000,121490000,CATG00000073777.1,45,37.653638,
22373,1,111860000,111865000,121480000,121485000,CATG00000015649.1,24,18.634371,
22373,1,111860000,111865000,121480000,121485000,CATG00000073777.1,24,18.634371,
22373,1,111860000,111865000,121485000,121490000,CATG00000015649.1,55,48.852013,
22373,1,111860000,111865000,121485000,121490000,CATG00000073777.1,55,48.852013,
22374,1,111865000,111870000,121480000,121485000,CATG00000015649.1,30,25.091077,
22374,1,111865000,111870000,121480000,121485000,CATG00000073777.1,30,25.091077,
22374,1,111865000,111870000,121485000,121490000,CATG00000015649.1,40,32.566994,
22374,1,111865000,111870000,121485000,121490000,CATG00000073777.1,40,32.566994,
22374,1,111865000,111870000,111965000,111970000,,1,0.039757,
22375,1,111870000,111875000,121480000,121485000,CATG00000015649.1,25,19.987901,
22375,1,111870000,111875000,121480000,121485000,CATG00000073777.1,25,19.987901,
22375,1,111870000,111875000,121485000,121490000,CATG00000015649.1,51,45.048593,
22375,1,111870000,111875000,121485000,121490000,CATG00000073777.1,51,45.048593,
22376,1,111875000,111880000,121480000,121485000,CATG00000015649.1,23,18.06689,
22376,1,111875000,111880000,121480000,121485000,CATG00000073777.1,23,18.06689,
22376,1,111875000,111880000,121485000,121490000,CATG00000015649.1,37,30.225388,
22376,1,111875000,111880000,121485000,121490000,CATG00000073777.1,37,30.225388,
22377,1,111880000,111885000,121485000,121490000,CATG00000015649.1,26,19.489866,
22377,1,111880000,111885000,121485000,121490000,CATG00000073777.1,26,19.489866,
22378,1,111885000,111890000,121480000,121485000,CATG00000015649.1,23,17.460712,
22378,1,111885000,111890000,121480000,121485000,CATG00000073777.1,23,17.460712,
22378,1,111885000,111890000,121485000,121490000,CATG00000015649.1,44,36.63865,
22378,1,111885000,111890000,121485000,121490000,CATG00000073777.1,44,36.63865,
22379,1,111890000,111895000,121480000,121485000,CATG00000015649.1,30,24.954171,
22379,1,111890000,111895000,121480000,121485000,CATG00000073777.1,30,24.954171,
22379,1,111890000,111895000,121485000,121490000,CATG00000015649.1,45,37.693467,
22379,1,111890000,111895000,121485000,121490000,CATG00000073777.1,45,37.693467,
22379,1,111890000,111895000,111990000,111995000,ATP5F1,1,0.038063,
22379,1,111890000,111895000,111990000,111995000,Y_RNA,1,0.038063,
22380,1,111895000,111900000,121480000,121485000,CATG00000015649.1,21,15.425519,
22380,1,111895000,111900000,121480000,121485000,CATG00000073777.1,21,15.425519,
22380,1,111895000,111900000,121485000,121490000,CATG00000015649.1,39,31.395879,
22380,1,111895000,111900000,121485000,121490000,CATG00000073777.1,39,31.395879,
22381,1,111900000,111905000,121480000,121485000,CATG00000015649.1,28,23.132244,
22381,1,111900000,111905000,121480000,121485000,CATG00000073777.1,28,23.132244,
22381,1,111900000,111905000,121485000,121490000,CATG00000015649.1,41,33.958941,
22381,1,111900000,111905000,121485000,121490000,CATG00000073777.1,41,33.958941,
22382,1,111905000,111910000,121480000,121485000,CATG00000015649.1,26,20.691029,
22382,1,111905000,111910000,121480000,121485000,CATG00000073777.1,26,20.691029,
22382,1,111905000,111910000,121485000,121490000,CATG00000015649.1,51,44.311634,
22382,1,111905000,111910000,121485000,121490000,CATG00000073777.1,51,44.311634,
22383,1,111910000,111915000,121480000,121485000,CATG00000015649.1,22,16.69696,
22383,1,111910000,111915000,121480000,121485000,CATG00000073777.1,22,16.69696,
22383,1,111910000,111915000,121485000,121490000,CATG00000015649.1,54,48.129854,
22383,1,111910000,111915000,121485000,121490000,CATG00000073777.1,54,48.129854,
22383,1,111910000,111915000,112005000,112010000,C1orf162,1,0.038811,
22384,1,111915000,111920000,121480000,121485000,CATG00000015649.1,24,18.727205,
22384,1,111915000,111920000,121480000,121485000,CATG00000073777.1,24,18.727205,
22384,1,111915000,111920000,121485000,121490000,CATG00000015649.1,51,44.652241,
22384,1,111915000,111920000,121485000,121490000,CATG00000073777.1,51,44.652241,
22385,1,111920000,111925000,121480000,121485000,CATG00000015649.1,22,16.900683,
22385,1,111920000,111925000,121480000,121485000,CATG00000073777.1,22,16.900683,
22385,1,111920000,111925000,121485000,121490000,CATG00000015649.1,37,30.054906,
22385,1,111920000,111925000,121485000,121490000,CATG00000073777.1,37,30.054906,
22385,1,111920000,111925000,111990000,111995000,ATP5F1,1,0.014468,
22385,1,111920000,111925000,111990000,111995000,Y_RNA,1,0.014468,
22386,1,111925000,111930000,121480000,121485000,CATG00000015649.1,23,17.355869,
22386,1,111925000,111930000,121480000,121485000,CATG00000073777.1,23,17.355869,
22386,1,111925000,111930000,121485000,121490000,CATG00000015649.1,38,30.138265,
22386,1,111925000,111930000,121485000,121490000,CATG00000073777.1,38,30.138265,
22387,1,111930000,111935000,121480000,121485000,CATG00000015649.1,25,19.507617,
22387,1,111930000,111935000,121480000,121485000,CATG00000073777.1,25,19.507617,
22387,1,111930000,111935000,121485000,121490000,CATG00000015649.1,41,33.36969,
22387,1,111930000,111935000,121485000,121490000,CATG00000073777.1,41,33.36969,
22387,1,111930000,111935000,111990000,111995000,ATP5F1,1,0.006993,
22387,1,111930000,111935000,111990000,111995000,Y_RNA,1,0.006993,
22387,1,111930000,111935000,112020000,112025000,ADORA3,1,0.030294,
22388,1,111935000,111940000,121480000,121485000,CATG00000015649.1,27,21.694155,
22388,1,111935000,111940000,121480000,121485000,CATG00000073777.1,27,21.694155,
22388,1,111935000,111940000,121485000,121490000,CATG00000015649.1,27,19.169738,
22388,1,111935000,111940000,121485000,121490000,CATG00000073777.1,27,19.169738,
22389,1,111940000,111945000,121480000,121485000,CATG00000015649.1,29,23.797502,
22389,1,111940000,111945000,121480000,121485000,CATG00000073777.1,29,23.797502,
22389,1,111940000,111945000,121485000,121490000,CATG00000015649.1,33,25.08167,
22389,1,111940000,111945000,121485000,121490000,CATG00000073777.1,33,25.08167,
22390,1,111945000,111950000,121480000,121485000,CATG00000015649.1,28,22.55518,
22390,1,111945000,111950000,121480000,121485000,CATG00000073777.1,28,22.55518,
22390,1,111945000,111950000,121485000,121490000,CATG00000015649.1,45,37.354973,
22390,1,111945000,111950000,121485000,121490000,CATG00000073777.1,45,37.354973,
22391,1,111950000,111955000,121480000,121485000,CATG00000015649.1,22,16.96718,
22391,1,111950000,111955000,121480000,121485000,CATG00000073777.1,22,16.96718,
22391,1,111950000,111955000,121485000,121490000,CATG00000015649.1,30,22.850953,
22391,1,111950000,111955000,121485000,121490000,CATG00000073777.1,30,22.850953,
22392,1,111955000,111960000,121480000,121485000,CATG00000015649.1,24,18.558678,
22392,1,111955000,111960000,121480000,121485000,CATG00000073777.1,24,18.558678,
22392,1,111955000,111960000,121485000,121490000,CATG00000015649.1,33,25.228266,
22392,1,111955000,111960000,121485000,121490000,CATG00000073777.1,33,25.228266,
22392,1,111955000,111960000,112025000,112030000,,1,0.013393,
22392,1,111955000,111960000,112050000,112055000,,1,0.033005,
22393,1,111960000,111965000,121485000,121490000,CATG00000015649.1,41,33.295406,
22393,1,111960000,111965000,121485000,121490000,CATG00000073777.1,41,33.295406,
22394,1,111965000,111970000,121480000,121485000,CATG00000015649.1,23,17.205281,
22394,1,111965000,111970000,121480000,121485000,CATG00000073777.1,23,17.205281,
22394,1,111965000,111970000,121485000,121490000,CATG00000015649.1,38,29.893593,
22394,1,111965000,111970000,121485000,121490000,CATG00000073777.1,38,29.893593,
22394,1,111965000,111970000,111865000,111870000,PIFO,1,0.039757,
22394,1,111965000,111970000,111865000,111870000,RP5-1125M8.3,1,0.039757,
22395,1,111970000,111975000,121485000,121490000,CATG00000015649.1,28,20.312665,
22395,1,111970000,111975000,121485000,121490000,CATG00000073777.1,28,20.312665,
22396,1,111975000,111980000,121480000,121485000,CATG00000015649.1,20,14.173335,
22396,1,111975000,111980000,121480000,121485000,CATG00000073777.1,20,14.173335,
22396,1,111975000,111980000,121485000,121490000,CATG00000015649.1,32,23.801592,
22396,1,111975000,111980000,121485000,121490000,CATG00000073777.1,32,23.801592,
22397,1,111980000,111985000,121480000,121485000,CATG00000015649.1,22,16.176685,
22397,1,111980000,111985000,121480000,121485000,CATG00000073777.1,22,16.176685,
22397,1,111980000,111985000,121485000,121490000,CATG00000015649.1,22,14.171843,
22397,1,111980000,111985000,121485000,121490000,CATG00000073777.1,22,14.171843,
22398,1,111985000,111990000,121480000,121485000,CATG00000015649.1,19,13.038003,
22398,1,111985000,111990000,121480000,121485000,CATG00000073777.1,19,13.038003,
22398,1,111985000,111990000,121485000,121490000,CATG00000015649.1,20,12.220804,
22398,1,111985000,111990000,121485000,121490000,CATG00000073777.1,20,12.220804,
22399,1,111990000,111995000,121485000,121490000,CATG00000015649.1,27,18.78122,
22399,1,111990000,111995000,121485000,121490000,CATG00000073777.1,27,18.78122,
22399,1,111990000,111995000,111890000,111895000,,1,0.038063,
22399,1,111990000,111995000,111920000,111925000,HIGD1AP12,1,0.014468,
22399,1,111990000,111995000,111930000,111935000,PGCP1,1,0.006993,
22400,1,111995000,112000000,121485000,121490000,CATG00000015649.1,21,13.395007,
22400,1,111995000,112000000,121485000,121490000,CATG00000073777.1,21,13.395007,
